単位[MW平均],,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（LNG）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/4/25,19:00,14600,4882,3515,545,1,330,2409,0,324,0,0,64,0,1399,1,1026,104,14600
2025/4/25,19:30,14309,4883,3617,320,1,344,2414,0,324,0,0,63,0,1217,0,1022,104,14309
2025/4/25,20:00,14042,4883,3483,320,1,347,2406,0,323,0,0,57,0,1211,1,914,96,14042
2025/4/25,20:30,13811,4883,3421,320,1,336,2395,0,323,0,0,60,0,1183,2,790,97,13811
2025/4/25,21:00,13541,4883,3106,320,1,325,2335,0,324,0,0,57,0,1124,2,970,94,13541
2025/4/25,21:30,13173,4883,2810,320,1,287,2296,0,323,0,0,59,0,1042,1,1058,93,13173
2025/4/25,22:00,12963,4882,2795,320,1,262,2199,0,324,0,0,57,0,1030,2,998,93,12963
2025/4/25,22:30,12555,4883,2898,320,1,274,2179,0,323,0,0,55,0,1094,1,434,93,12555
2025/4/25,23:00,12421,4883,2898,318,1,273,2175,0,326,0,0,66,0,1098,1,288,94,12421
2025/4/25,23:30,12063,4883,2818,320,1,262,2146,0,326,0,0,77,0,1030,0,106,94,12063
2025/4/26,0:00,11557,4882,3239,319,1,215,2073,0,326,0,0,90,0,642,0,-324,94,11557
2025/4/26,0:30,11108,4883,3010,320,1,224,2072,0,325,0,0,92,0,211,0,-122,92,11108
2025/4/26,1:00,10954,4882,3254,319,1,218,2064,0,325,0,0,90,0,206,0,-498,93,10954
2025/4/26,1:30,10915,4883,3566,321,1,220,2072,0,325,0,0,102,0,-178,0,-490,93,10915
2025/4/26,2:00,11101,4883,3846,319,1,223,2076,0,324,0,0,98,0,-203,0,-564,98,11101
2025/4/26,2:30,11369,4883,3772,323,1,225,2085,0,327,0,0,94,0,-93,13,-360,99,11369
2025/4/26,3:00,11716,4882,3721,321,1,226,2124,0,326,0,0,96,0,203,3,-292,105,11716
2025/4/26,3:30,11935,4882,3613,319,1,231,2128,0,326,0,0,97,0,196,2,36,104,11935
2025/4/26,4:00,12078,4882,3832,321,1,229,2127,0,325,0,0,89,0,195,1,-34,110,12078
2025/4/26,4:30,12068,4883,3688,322,1,229,2124,0,326,0,0,93,0,194,0,100,108,12068
2025/4/26,5:00,11945,4883,3091,323,1,228,2121,0,326,0,0,90,0,195,2,582,103,11945
2025/4/26,5:30,11388,4884,2681,321,1,233,2111,0,325,22,0,73,0,-65,0,700,102,11388
2025/4/26,6:00,11224,4883,1903,321,1,236,2050,0,327,477,0,68,0,-608,5,1482,79,11224
2025/4/26,6:30,11133,4884,1403,323,1,225,2044,0,326,1170,0,51,0,-1098,2,1724,78,11133
2025/4/26,7:00,11151,4883,1308,321,1,231,1974,0,326,1947,0,42,0,-1046,6,1120,38,11151
2025/4/26,7:30,11562,4883,1102,315,1,228,1894,0,321,2811,0,44,0,-1692,4,1612,39,11562
2025/4/26,8:00,11937,4882,1159,253,1,227,1787,0,293,3480,181,41,1,-2026,0,1832,8,11937
2025/4/26,8:30,12346,4882,885,178,1,228,1727,0,272,4198,214,42,1,-2164,2,2088,7,12346
2025/4/26,9:00,12684,4881,844,180,1,226,1645,0,269,4566,494,37,9,-2587,0,2632,-10,12684
2025/4/26,9:30,12779,4881,729,148,1,227,1624,0,266,4850,696,42,7,-2725,0,2732,4,12779
2025/4/26,10:00,12891,4881,674,17,1,227,1513,0,265,5017,884,42,6,-2709,0,2956,7,12891
2025/4/26,10:30,12774,4880,601,0,1,228,1512,0,268,5092,1050,45,6,-2746,0,2878,15,12774
2025/4/26,11:00,12879,4881,578,0,1,230,1510,0,268,5221,1068,47,6,-2795,0,2908,30,12879
2025/4/26,11:30,12866,4881,575,0,1,230,1514,0,268,5400,930,51,6,-2907,0,2804,49,12866
2025/4/26,12:00,12663,4881,568,2,1,231,1515,0,267,5270,1032,56,6,-2992,0,2800,64,12663
2025/4/26,12:30,12549,4880,582,1,1,230,1513,0,266,5130,1082,57,7,-2946,0,2770,65,12549
2025/4/26,13:00,12538,4880,735,0,1,225,1518,0,265,4879,1181,50,7,-2873,0,2802,56,12538
2025/4/26,13:30,12476,4880,775,2,1,225,1513,0,263,4774,1030,54,7,-2820,0,2766,43,12476
2025/4/26,14:00,12446,4882,787,4,1,226,1664,0,267,4689,739,61,7,-2778,0,2604,39,12446
2025/4/26,14:30,12237,4880,664,2,1,226,1723,0,268,4593,295,66,0,-2613,0,2400,27,12237
2025/4/26,15:00,12128,4880,983,0,1,226,1799,0,274,4035,214,62,0,-2462,7,2308,15,12128
2025/4/26,15:30,11992,4880,875,0,1,227,1821,0,286,3330,173,53,0,-1484,7,1986,10,11992
2025/4/26,16:00,12228,4880,1085,0,1,233,1996,0,316,2668,0,48,0,-698,7,1646,46,12228
2025/4/26,16:30,12173,4880,1198,0,1,229,2062,0,318,1834,0,38,0,377,11,1178,47,12173
2025/4/26,17:00,12337,4880,1444,0,1,215,2187,0,321,1076,0,27,0,1646,8,452,80,12337
2025/4/26,17:30,12429,4879,1432,0,1,206,2210,0,321,498,0,18,0,2535,13,234,82,12429
2025/4/26,18:00,12607,4880,1606,0,1,221,2268,0,321,115,0,10,0,2743,7,334,101,12607
2025/4/26,18:30,12878,4880,1609,0,1,218,2268,0,323,1,0,6,0,2811,3,654,104,12878
2025/4/26,19:00,13063,4881,1477,1,1,204,2344,0,325,0,0,5,0,2750,1,968,106,13063
2025/4/26,19:30,12889,4881,1540,1,1,203,2341,0,325,0,0,3,0,2353,0,1136,105,12889
2025/4/26,20:00,12640,4880,1635,0,1,211,2251,0,327,0,0,1,0,2133,4,1092,105,12640
2025/4/26,20:30,12490,4882,1783,1,1,202,2236,0,325,0,0,0,0,2085,1,870,104,12490
2025/4/26,21:00,12370,4882,1832,1,1,205,2237,0,325,0,0,1,0,1959,1,824,102,12370
2025/4/26,21:30,12072,4882,1927,6,1,202,2241,0,324,0,0,1,0,1715,2,670,101,12072
2025/4/26,22:00,11717,4882,1825,28,1,208,2134,0,325,0,0,2,0,1744,3,468,97,11717
2025/4/26,22:30,11539,4882,2199,26,1,207,2120,0,325,0,0,5,0,1299,0,378,97,11539
2025/4/26,23:00,11460,4882,2324,29,1,212,2097,0,324,0,0,11,0,933,0,550,97,11460
2025/4/26,23:30,11033,4882,2639,33,1,220,2098,0,324,0,0,11,0,910,2,-184,97,11033
2025/4/27,0:00,10559,4883,2125,14,1,218,2048,0,319,0,0,15,0,440,0,402,94,10559
2025/4/27,0:30,10238,4881,2124,28,1,225,2047,0,318,0,0,10,0,-69,0,578,95,10238
2025/4/27,1:00,10096,4882,2443,45,1,216,2041,0,317,0,0,5,0,-281,0,332,95,10096
2025/4/27,1:30,10061,4881,2387,50,1,225,2040,0,317,0,0,2,0,-258,0,322,94,10061
2025/4/27,2:00,10249,4881,2522,40,1,219,2052,0,316,0,0,4,0,-266,0,380,100,10249
2025/4/27,2:30,10637,4882,2605,28,1,226,2054,0,319,0,0,5,0,-210,13,614,100,10637
2025/4/27,3:00,11055,4882,2665,8,1,227,2069,0,320,0,0,3,0,-127,4,898,105,11055
2025/4/27,3:30,11232,4882,2413,10,1,235,2071,0,319,0,0,2,0,52,6,1136,105,11232
2025/4/27,4:00,11357,4881,2212,9,1,228,2076,0,320,0,0,3,0,317,2,1202,106,11357
2025/4/27,4:30,11322,4882,2558,3,1,237,2080,0,320,0,0,2,0,336,2,794,107,11322
2025/4/27,5:00,11165,4883,2394,5,1,230,2068,0,319,0,0,2,0,358,1,804,100,11165
2025/4/27,5:30,10637,4883,1777,3,1,225,2022,0,318,21,0,2,0,188,2,1094,101,10637
2025/4/27,6:00,10343,4884,1548,5,1,228,1923,0,320,464,0,1,0,-104,3,994,76,10343
2025/4/27,6:30,10265,4884,1194,23,1,221,1872,0,315,1147,0,2,0,-430,4,956,76,10265
2025/4/27,7:00,10224,4885,911,37,2,225,1713,0,300,1930,0,3,0,-1048,2,1220,44,10224
2025/4/27,7:30,10709,4884,696,40,2,225,1679,0,286,2797,0,4,0,-2213,0,2266,43,10709
2025/4/27,8:00,10761,4883,785,28,2,224,1587,0,265,2780,876,0,1,-2733,0,2872,68,10761
2025/4/27,8:30,11143,4883,913,29,2,227,1585,0,262,2803,1605,1,2,-2788,0,3148,78,11143
2025/4/27,9:00,11481,4883,735,25,2,227,1486,0,261,3708,1354,3,4,-2904,0,2964,91,11481
2025/4/27,9:30,11718,4883,689,42,2,227,1470,0,264,3882,1671,4,4,-3066,0,3220,101,11718
2025/4/27,10:00,11696,4883,676,37,2,227,1465,0,267,3774,2140,5,8,-3055,0,3306,109,11696
2025/4/27,10:30,11729,4882,688,42,2,228,1462,0,269,3701,2449,6,9,-3021,0,3352,118,11729
2025/4/27,11:00,11834,4882,730,23,2,229,1445,0,268,3911,2377,9,12,-3015,0,3226,124,11834
2025/4/27,11:30,11889,4882,688,2,2,229,1447,0,267,4094,2227,10,19,-2977,0,3116,129,11889
2025/4/27,12:00,11912,4884,583,10,2,229,1450,0,267,4355,1930,13,19,-3077,0,3058,138,11912
2025/4/27,12:30,11857,4883,588,2,2,226,1451,0,266,4474,1729,13,23,-3125,0,2940,137,11857
2025/4/27,13:00,11910,4882,601,2,2,222,1553,0,266,4431,1603,19,25,-3106,0,2906,132,11910
2025/4/27,13:30,11868,4883,625,1,2,222,1616,0,265,4206,1480,21,26,-2970,0,2876,121,11868
2025/4/27,14:00,11676,4882,916,3,2,219,1633,0,268,3525,1744,18,26,-2754,0,2852,112,11676
2025/4/27,14:30,11744,4882,872,10,2,220,1647,0,268,3840,953,29,17,-2896,0,2768,102,11744
2025/4/27,15:00,11551,4882,953,4,2,221,1818,0,268,3359,839,27,18,-2764,0,2694,87,11551
2025/4/27,15:30,11591,4882,1370,2,2,219,1850,0,267,2978,389,30,19,-2207,0,2136,62,11591
2025/4/27,16:00,11794,4882,1590,0,1,220,1944,0,293,2474,0,50,0,-1418,8,1696,54,11794
2025/4/27,16:30,11851,4881,1463,0,1,217,1957,0,309,1558,0,55,0,-407,6,1756,55,11851
2025/4/27,17:00,12094,4879,1755,0,1,213,2056,0,319,763,0,57,0,719,8,1248,76,12094
2025/4/27,17:30,12298,4880,2266,0,1,206,2119,0,321,290,0,67,0,1361,5,706,76,12298
2025/4/27,18:00,12696,4879,2275,0,1,203,2242,0,321,64,0,71,0,1444,8,1098,90,12696
2025/4/27,18:30,12899,4879,2394,3,1,202,2265,0,322,1,0,74,0,1319,6,1342,91,12899
2025/4/27,19:00,12861,4880,2220,5,1,210,2337,0,320,0,0,67,0,1249,4,1476,92,12861
2025/4/27,19:30,12750,4880,2385,1,1,202,2333,0,320,0,0,60,0,1187,5,1282,94,12750
2025/4/27,20:00,12644,4879,2482,8,1,200,2211,0,321,0,0,63,0,1234,9,1144,92,12644
2025/4/27,20:30,12374,4880,2581,2,1,201,2169,0,320,0,0,57,0,946,6,1120,91,12374
2025/4/27,21:00,12184,4881,2789,0,1,200,2148,0,320,0,0,53,0,879,6,816,91,12184
2025/4/27,21:30,11789,4882,2640,0,1,203,2134,0,319,0,0,56,0,978,4,482,90,11789
2025/4/27,22:00,11463,4882,2652,1,2,201,2061,0,320,0,0,59,0,1035,6,156,88,11463
2025/4/27,22:30,11128,4882,2432,1,2,209,2051,0,320,0,0,59,0,1019,2,64,87,11128
2025/4/27,23:00,10965,4883,2774,1,2,207,2013,0,320,0,0,58,0,656,4,-42,89,10965
2025/4/27,23:30,10668,4883,3545,1,2,209,2018,0,320,0,0,47,0,35,1,-480,87,10668
2025/4/28,0:00,10177,4883,3558,0,2,218,2000,0,321,0,0,43,0,-158,0,-780,90,10177
2025/4/28,0:30,9894,4883,3333,0,2,218,1992,0,321,0,0,45,0,-347,0,-642,89,9894
2025/4/28,1:00,9715,4883,3127,6,1,223,1993,0,320,0,0,50,0,-391,0,-588,91,9715
2025/4/28,1:30,9707,4884,3194,9,1,222,1996,0,319,0,0,58,0,-390,0,-674,88,9707
2025/4/28,2:00,10017,4883,3683,0,1,222,2006,0,318,0,0,56,0,-324,0,-924,96,10017
2025/4/28,2:30,10357,4883,3922,0,1,224,2008,0,319,0,0,50,0,-242,4,-906,94,10357
2025/4/28,3:00,10734,4882,4266,0,1,226,2014,0,320,0,0,46,0,-63,7,-1068,103,10734
2025/4/28,3:30,10936,4883,4087,1,1,229,2011,0,319,0,0,44,0,-93,3,-650,101,10936
2025/4/28,4:00,10998,4882,3897,1,1,235,2018,0,319,0,0,36,0,-221,3,-276,103,10998
2025/4/28,4:30,11007,4883,4297,3,1,224,2026,0,318,0,0,31,0,-299,3,-584,104,11007
2025/4/28,5:00,10967,4882,4334,2,1,226,2023,0,317,0,0,34,0,-222,4,-734,100,10967
2025/4/28,5:30,10691,4884,3830,0,1,229,2012,0,316,12,0,16,0,-186,0,-522,99,10691
2025/4/28,6:00,10768,4883,3802,0,1,232,1773,0,318,276,0,12,0,109,1,-724,85,10768
2025/4/28,6:30,11071,4883,3627,1,1,229,1702,0,317,582,0,20,0,330,4,-708,83,11071
2025/4/28,7:00,11503,4883,3334,3,1,228,1658,0,316,843,0,18,0,317,1,-176,77,11503
2025/4/28,7:30,12030,4883,3373,2,1,231,1646,0,316,1270,0,14,0,258,2,-44,78,12030
2025/4/28,8:00,12585,4883,2796,3,1,238,1744,0,317,1748,0,18,0,240,1,514,82,12585
2025/4/28,8:30,13196,4883,3168,0,1,241,1673,0,317,2118,0,19,0,230,0,464,82,13196
2025/4/28,9:00,13659,4883,3234,1,1,235,1582,0,317,2223,0,10,0,285,2,836,50,13659
2025/4/28,9:30,13763,4882,2833,2,2,236,1567,0,316,2498,0,11,0,337,2,1026,51,13763
2025/4/28,10:00,13910,4883,2837,1,1,242,1561,0,317,2568,0,11,0,201,1,1230,57,13910
2025/4/28,10:30,14396,4881,3528,1,1,237,1555,0,320,2188,0,11,0,53,3,1562,56,14396
2025/4/28,11:00,14489,4881,3865,8,1,242,1405,0,320,1328,0,13,0,392,6,1940,88,14489
2025/4/28,11:30,14337,4881,3722,3,1,246,1380,0,318,1090,0,10,0,393,7,2198,88,14337
2025/4/28,12:00,14072,4881,3817,0,1,238,1377,0,319,902,0,14,0,542,3,1886,92,14072
2025/4/28,12:30,13924,4880,3740,0,1,242,1373,0,319,740,0,7,0,359,7,2166,90,13924
2025/4/28,13:00,14582,4880,3901,0,2,239,1476,0,316,665,0,4,0,596,7,2396,100,14582
2025/4/28,13:30,14613,4880,3900,3,2,243,1485,0,316,633,0,4,0,809,1,2236,101,14613
2025/4/28,14:00,14667,4881,3953,2,2,240,1589,0,319,559,0,9,0,599,0,2410,104,14667
2025/4/28,14:30,14661,4881,3717,2,1,241,1608,0,319,502,0,17,0,516,0,2752,105,14661
2025/4/28,15:00,14505,4879,3509,1,1,245,1683,0,320,484,0,29,0,514,2,2734,104,14505
2025/4/28,15:30,14576,4879,3976,1,1,238,1695,0,321,426,0,29,0,518,0,2386,106,14576
2025/4/28,16:00,14587,4880,4030,11,2,236,1859,0,319,340,0,23,0,503,0,2272,112,14587
2025/4/28,16:30,14514,4879,4217,11,2,231,1983,0,317,250,0,21,0,530,4,1958,111,14514
2025/4/28,17:00,14269,4879,4159,0,2,225,2143,0,316,158,0,15,0,870,3,1392,107,14269
2025/4/28,17:30,14078,4880,3900,0,2,219,2194,0,317,98,0,18,0,940,3,1402,105,14078
2025/4/28,18:00,14104,4878,3923,0,2,215,2394,0,318,37,0,23,0,1118,6,1086,104,14104
2025/4/28,18:30,14109,4878,3890,0,2,210,2403,0,316,1,0,21,0,1108,3,1172,105,14109
2025/4/28,19:00,13952,4879,3672,0,2,210,2404,0,317,0,0,33,0,1224,3,1100,108,13952
2025/4/28,19:30,13677,4879,3850,0,2,207,2408,0,318,0,0,39,0,1067,4,794,109,13677
2025/4/28,20:00,13442,4879,3982,0,2,213,2400,0,319,0,0,45,0,1002,4,488,108,13442
2025/4/28,20:30,13196,4879,3844,0,2,212,2385,0,320,0,0,54,0,1137,4,252,107,13196
2025/4/28,21:00,12812,4880,3559,3,2,212,2315,0,316,0,0,51,0,1052,4,312,106,12812
2025/4/28,21:30,12451,4879,3860,2,2,214,2304,0,315,0,0,46,0,917,2,-196,106,12451
2025/4/28,22:00,12317,4879,3918,4,2,220,2163,0,315,0,0,42,0,1068,3,-398,101,12317
2025/4/28,22:30,11947,4880,3829,7,2,222,2157,0,318,0,0,34,0,831,3,-436,100,11947
2025/4/28,23:00,11882,4881,3818,1,2,224,2053,0,317,0,0,34,0,1019,3,-568,98,11882
2025/4/28,23:30,11440,4881,3874,0,3,229,2002,0,319,0,0,32,0,926,4,-928,98,11440
2025/4/29,0:00,11050,4882,3650,1,4,230,1682,0,316,0,0,33,0,777,0,-620,95,11050
2025/4/29,0:30,10595,4882,3322,0,4,231,1676,0,317,0,0,35,0,587,0,-554,95,10595
2025/4/29,1:00,10409,4881,3253,0,4,239,1665,0,318,0,0,54,0,521,0,-618,92,10409
2025/4/29,1:30,10376,4881,3277,1,4,235,1661,0,315,0,0,57,0,671,0,-818,92,10376
2025/4/29,2:00,10574,4881,3259,0,4,239,1853,0,317,0,0,48,0,597,0,-718,94,10574
2025/4/29,2:30,10996,4881,3276,0,4,238,1857,0,321,0,0,47,0,701,7,-430,94,10996
2025/4/29,3:00,11303,4881,3270,0,4,240,1883,0,316,0,0,64,0,465,7,78,95,11303
2025/4/29,3:30,11490,4880,3243,0,4,244,1888,0,316,0,0,70,0,466,7,278,94,11490
2025/4/29,4:00,11535,4880,3263,0,4,239,1876,0,317,0,0,69,0,527,4,256,100,11535
2025/4/29,4:30,11471,4880,3292,0,4,240,1857,0,318,0,0,61,0,696,8,16,99,11471
2025/4/29,5:00,11346,4880,3196,0,4,237,1821,0,317,0,0,65,0,1011,6,-284,93,11346
2025/4/29,5:30,10812,4881,2986,0,4,240,1745,0,317,23,0,62,0,671,2,-214,95,10812
2025/4/29,6:00,10649,4881,2376,0,4,242,1507,0,318,523,0,46,0,352,1,330,69,10649
2025/4/29,6:30,10711,4881,1911,0,4,238,1448,0,319,1176,0,66,0,37,1,560,70,10711
2025/4/29,7:00,10846,4881,1727,0,4,245,1390,0,318,1893,0,71,0,-784,2,1064,35,10846
2025/4/29,7:30,11279,4881,1525,0,4,243,1402,0,315,2666,0,73,0,-1190,1,1324,35,11279
2025/4/29,8:00,11761,4880,1149,0,4,243,1629,0,301,3089,309,72,10,-1833,4,2160,63,11761
2025/4/29,8:30,12274,4879,1451,0,4,245,1587,0,286,3603,376,73,11,-2700,2,2766,78,12274
2025/4/29,9:00,12432,4879,1144,0,4,239,1534,0,256,4099,447,73,13,-2808,0,2952,60,12432
2025/4/29,9:30,12773,4878,1376,0,4,240,1529,0,259,4627,464,78,13,-3096,0,2806,72,12773
2025/4/29,10:00,12683,4879,1385,0,3,240,1528,0,260,4200,1304,63,19,-3056,0,3086,95,12683
2025/4/29,10:30,12806,4879,1279,0,3,241,1528,0,262,4341,1425,62,19,-3055,0,3166,100,12806
2025/4/29,11:00,12823,4879,1347,0,3,242,1340,0,262,4629,1298,63,20,-3173,0,3128,103,12823
2025/4/29,11:30,12831,4879,1415,0,3,243,1310,0,257,4749,1320,67,16,-3191,0,2994,105,12831
2025/4/29,12:00,12687,4879,1150,0,3,242,1308,0,257,4805,1332,69,17,-3188,0,3056,106,12687
2025/4/29,12:30,12474,4878,1087,0,3,240,1320,0,256,4960,1144,59,16,-3172,0,2738,105,12474
2025/4/29,13:00,12480,4878,1161,0,3,232,1505,0,256,4784,1179,60,15,-3191,0,2688,104,12480
2025/4/29,13:30,12427,4879,1257,0,4,233,1500,0,256,4781,941,60,15,-3173,0,2536,94,12427
2025/4/29,14:00,12405,4878,1346,0,4,234,1496,0,245,4901,501,68,2,-3053,0,2206,80,12405
2025/4/29,14:30,12134,4879,1358,0,4,235,1501,0,238,4441,453,66,2,-3111,0,2444,79,12134
2025/4/29,15:00,12046,4878,1524,0,5,235,1572,0,236,3884,385,66,2,-2750,6,2328,62,12046
2025/4/29,15:30,11992,4879,1487,0,4,234,1619,0,236,3223,307,64,1,-1766,7,1958,47,11992
2025/4/29,16:00,12292,4879,1308,0,4,235,1725,0,235,2698,0,68,0,-608,6,1700,42,12292
2025/4/29,16:30,12346,4879,1555,0,4,230,1742,0,193,1867,0,63,0,381,5,1384,43,12346
2025/4/29,17:00,12529,4878,2200,0,4,243,1852,0,140,1107,0,65,0,1063,8,890,79,12529
2025/4/29,17:30,12756,4878,2924,0,4,233,1926,0,138,526,0,55,0,975,9,1008,80,12756
2025/4/29,18:00,12942,4879,3180,0,4,222,2157,0,138,132,0,46,0,864,2,1216,102,12942
2025/4/29,18:30,13281,4879,3101,0,4,215,2179,0,138,2,0,50,0,932,2,1678,101,13281
2025/4/29,19:00,13409,4879,2959,0,4,220,2203,0,138,0,0,45,0,759,0,2098,104,13409
2025/4/29,19:30,13319,4879,3069,0,4,216,2205,0,138,0,0,42,0,775,0,1886,105,13319
2025/4/29,20:00,13112,4879,2957,0,4,216,2192,0,138,0,0,42,0,747,1,1838,98,13112
2025/4/29,20:30,12961,4880,3111,0,4,219,2186,0,138,0,0,36,0,752,0,1534,101,12961
2025/4/29,21:00,12642,4879,3124,0,4,220,2099,0,138,0,0,34,0,853,0,1192,99,12642
2025/4/29,21:30,12384,4880,3210,0,4,217,2076,0,138,0,0,41,0,1062,2,656,98,12384
2025/4/29,22:00,11930,4879,3131,0,4,220,1980,0,138,0,0,43,0,1114,2,326,93,11930
2025/4/29,22:30,11581,4879,3064,0,4,221,1943,0,138,0,0,41,0,1026,1,172,92,11581
2025/4/29,23:00,11500,4878,3231,0,4,230,1913,0,138,0,0,45,0,1034,4,-72,95,11500
2025/4/29,23:30,11118,4878,3347,0,4,231,1836,0,138,0,0,43,0,1185,4,-642,94,11118
2025/4/30,0:00,10727,4878,3316,0,2,230,1835,0,138,0,0,35,0,751,0,-550,92,10727
2025/4/30,0:30,10342,4878,2948,0,2,240,1838,0,138,0,0,30,0,400,0,-224,92,10342
2025/4/30,1:00,10206,4878,2912,0,2,234,1845,0,138,0,0,27,0,324,0,-246,92,10206
2025/4/30,1:30,10159,4878,3019,0,2,245,1845,0,138,0,0,25,0,95,0,-180,92,10159
2025/4/30,2:00,10456,4880,3259,0,2,240,1846,0,138,0,0,25,0,76,0,-108,98,10456
2025/4/30,2:30,10819,4880,3505,0,2,246,1849,0,138,0,0,31,0,205,12,-148,99,10819
2025/4/30,3:00,11274,4879,3692,0,2,251,1880,0,138,0,0,33,0,533,12,-250,104,11274
2025/4/30,3:30,11436,4880,3611,0,2,252,1868,0,138,0,0,36,0,529,3,14,103,11436
2025/4/30,4:00,11618,4879,3639,0,2,254,1868,0,138,0,0,36,0,708,2,-16,108,11618
2025/4/30,4:30,11745,4880,3539,0,2,248,1863,0,138,0,0,40,0,955,1,-28,107,11745
2025/4/30,5:00,11702,4879,3337,1,2,250,1766,0,138,0,0,42,0,1140,6,40,101,11702
2025/4/30,5:30,11347,4880,3163,3,2,251,1748,0,138,25,0,48,0,1051,1,-64,101,11347
2025/4/30,6:00,11588,4881,2795,2,2,258,1623,0,138,549,0,51,0,772,3,438,76,11588
2025/4/30,6:30,11643,4882,1981,5,2,263,1604,0,138,1245,0,49,0,38,2,1358,76,11643
2025/4/30,7:00,11812,4881,1622,5,2,258,1546,0,138,2028,0,39,0,-412,1,1664,40,11812
2025/4/30,7:30,12263,4880,1520,7,2,253,1502,0,138,2896,0,29,0,-772,1,1768,39,12263
2025/4/30,8:00,12913,4881,1294,0,2,260,1579,0,138,3744,0,25,0,-1117,2,2098,7,12913
2025/4/30,8:30,13576,4880,1172,0,2,251,1550,0,138,4492,1,31,0,-1332,4,2380,8,13576
2025/4/30,9:00,14051,4879,1314,1,2,253,1547,0,138,5121,17,28,0,-1220,5,1970,13,14051
2025/4/30,9:30,14191,4879,1068,21,2,248,1554,0,138,5588,31,27,0,-1563,2,2200,27,14191
2025/4/30,10:00,14269,4879,1198,19,2,246,1553,0,138,5916,53,25,0,-2201,7,2430,57,14269
2025/4/30,10:30,14296,4879,1087,15,2,247,1514,0,138,6138,66,23,0,-2439,5,2616,71,14296
2025/4/30,11:00,14307,4879,1027,5,2,248,1413,0,138,6271,70,20,0,-2539,5,2758,80,14307
2025/4/30,11:30,14233,4879,1148,1,2,254,1372,0,138,6299,75,21,0,-2626,6,2654,85,14233
2025/4/30,12:00,13859,4879,1236,4,2,253,1344,0,117,6267,69,23,0,-2869,0,2536,67,13859
2025/4/30,12:30,13656,4879,1271,7,2,251,1344,0,117,6164,69,20,0,-2743,7,2270,67,13656
2025/4/30,13:00,14147,4879,1187,10,2,245,1343,0,138,6014,59,17,0,-2028,5,2266,69,14147
2025/4/30,13:30,14156,4878,1166,11,2,245,1346,0,138,5751,52,17,0,-1477,7,2008,64,14156
2025/4/30,14:00,14182,4879,1213,9,1,243,1538,0,138,5375,33,13,0,-1187,4,1912,44,14182
2025/4/30,14:30,13933,4878,1290,10,2,242,1570,0,138,4793,16,10,0,-1220,6,2188,26,13933
2025/4/30,15:00,13772,4879,1287,0,2,243,1669,0,138,4107,0,9,0,-848,7,2252,27,13772
2025/4/30,15:30,13785,4878,1519,6,2,245,1758,0,138,3321,0,7,0,-632,9,2508,26,13785
2025/4/30,16:00,13787,4879,2097,9,1,250,1782,0,138,2450,0,6,0,-184,6,2296,57,13787
2025/4/30,16:30,13602,4880,2294,2,1,251,1801,0,138,1607,0,7,0,445,1,2118,57,13602
2025/4/30,17:00,13488,4878,2858,13,2,239,1921,0,139,895,0,3,0,1501,4,948,87,13488
2025/4/30,17:30,13314,4878,2798,37,2,235,1994,0,151,389,0,1,0,1831,7,902,89,13314
2025/4/30,18:00,13402,4878,3138,14,2,232,2172,0,168,104,0,1,0,1757,4,826,106,13402
2025/4/30,18:30,13652,4879,3394,6,2,223,2200,0,170,2,0,2,0,1709,1,958,106,13652
2025/4/30,19:00,13725,4879,3437,18,2,225,2234,0,180,0,0,2,0,1657,1,982,108,13725
2025/4/30,19:30,13505,4879,3342,22,2,235,2230,0,197,0,0,2,0,1560,1,928,107,13505
2025/4/30,20:00,13265,4879,3796,19,2,224,2212,0,205,0,0,2,0,1345,1,474,106,13265
2025/4/30,20:30,12977,4879,3659,4,2,225,2208,0,232,0,0,2,0,1338,1,322,105,12977
2025/4/30,21:00,12647,4880,3509,0,2,227,2104,0,232,0,0,3,0,1364,0,224,102,12647
2025/4/30,21:30,12294,4881,3675,0,2,226,2025,0,232,0,0,4,0,1344,1,-196,100,12294
2025/4/30,22:00,11864,4880,3354,0,2,232,1839,0,232,0,0,5,0,1426,0,-202,96,11864
2025/4/30,22:30,11555,4880,3711,1,2,229,1828,0,238,0,0,5,0,1254,3,-692,96,11555
2025/4/30,23:00,11368,4881,3810,0,2,234,1787,0,261,0,0,8,0,1129,1,-838,93,11368
2025/4/30,23:30,10965,4880,4003,0,2,237,1752,0,275,0,0,8,0,1157,5,-1448,94,10965
