date_time,sell_bid_amount,buy_bid_amount,total_contract_amount,system_price,hokkaido_area_price,tohoku_area_price,tokyo_area_price,chubu_area_price,hokuriku_area_price,kansai_area_price,chugoku_area_price,shikoku_area_price,kyushu_area_price,sell_block_bid_total_amount,total_sell_block_execution_amount,buy_block_bid_total_amount,total_buy_block_total_amount
2023-10-01 19:30:00,19264000,17143250,11376400,13.58,17.93,17.93,17.93,13.0,13.0,10.69,10.69,10.69,10.69,6432600.0,745050.0,1246550.0,857650.0
2023-10-01 20:00:00,19630750,16691800,11261700,13.16,17.93,17.93,17.93,12.0,12.0,10.63,10.63,10.63,10.41,6906050.0,727350.0,1238950.0,857600.0
2023-10-01 20:30:00,20399100,16456900,11504800,13.1,17.93,17.93,17.93,11.75,11.75,10.55,10.55,10.55,7.0,7464750.0,881000.0,1138950.0,857600.0
2023-10-01 21:00:00,20944300,16461200,11525400,12.9,17.93,17.93,17.93,11.0,11.0,10.31,10.31,10.31,6.62,8089350.0,858200.0,1131500.0,852900.0
2023-10-01 21:30:00,21653300,15888850,11582500,12.42,16.44,16.44,16.44,10.99,10.99,10.47,10.47,10.47,10.47,8472900.0,776450.0,1127750.0,852900.0
2023-10-01 22:00:00,21833000,15334550,11349000,12.24,13.96,13.96,14.23,10.55,10.55,10.55,10.55,10.55,10.55,8613100.0,725800.0,1170200.0,849200.0
2023-10-01 22:30:00,21428150,14600750,10945900,12.14,13.8,13.8,13.8,10.0,10.0,10.0,10.0,10.0,10.0,8437800.0,707300.0,1020100.0,699100.0
2023-10-01 23:00:00,20823750,14004200,10450500,11.97,13.47,13.47,13.47,9.66,9.66,9.66,9.66,9.66,9.66,8199700.0,690350.0,815850.0,498650.0
2023-10-01 23:30:00,19647250,13233600,10162200,10.88,12.81,12.81,12.81,9.52,9.52,9.52,9.52,9.52,9.52,6879200.0,512150.0,615200.0,398000.0
2023-10-02 00:00:00,18174150,13165850,10407600,11.94,14.05,14.05,14.05,9.52,9.52,9.52,9.52,9.52,9.52,5801450.0,476950.0,916300.0,916300.0
2023-10-02 00:30:00,19708750,12841050,10406550,11.46,13.09,13.09,13.09,9.55,9.55,9.55,9.55,9.55,9.03,7147600.0,498000.0,1298100.0,1298100.0
2023-10-02 01:00:00,20740050,12960050,10466250,11.46,12.61,12.61,12.61,10.0,10.0,9.66,9.66,9.66,7.0,7812700.0,491600.0,1605300.0,1489800.0
2023-10-02 01:30:00,20767650,13085650,10605700,11.24,12.56,12.56,12.56,11.11,11.11,9.36,9.36,9.36,7.0,7816050.0,485450.0,1938250.0,1607250.0
2023-10-02 02:00:00,20563400,13264850,10521300,11.26,12.38,12.38,12.38,11.37,11.37,9.55,9.55,9.55,7.0,7654300.0,499700.0,2059900.0,1616400.0
2023-10-02 02:30:00,20108200,13629200,10598850,11.46,12.49,12.49,12.49,12.12,12.12,10.0,10.0,10.0,8.61,7714500.0,495900.0,2114250.0,1625250.0
2023-10-02 03:00:00,19854450,13887100,10585600,11.52,12.72,12.72,12.72,12.12,12.12,10.3,10.3,10.3,9.92,7472750.0,493650.0,2238800.0,1685300.0
2023-10-02 03:30:00,19530500,13815300,10577800,11.86,12.72,12.72,12.72,10.69,10.69,10.31,10.31,10.31,9.92,7267900.0,493800.0,2228200.0,1701700.0
2023-10-02 04:00:00,19298000,14136250,10538400,12.07,13.22,13.22,13.22,11.09,11.09,10.55,10.55,10.55,10.55,7211550.0,493950.0,2267800.0,1693800.0
2023-10-02 04:30:00,18946050,14251100,10537850,12.07,13.23,13.23,13.23,11.5,11.5,10.56,10.56,10.56,10.56,6806200.0,493600.0,2325000.0,1735500.0
2023-10-02 05:00:00,18567200,14535650,10563700,12.42,13.6,13.6,13.6,11.88,11.88,10.63,10.63,10.63,10.63,6845200.0,493600.0,2362300.0,1740800.0
2023-10-02 05:30:00,18254350,14661500,10614250,12.42,13.88,13.88,13.88,12.42,12.42,10.76,10.76,10.76,10.16,6534000.0,496900.0,2194750.0,1665750.0
2023-10-02 06:00:00,18544400,14368600,10897550,12.42,13.3,13.3,13.3,13.3,13.3,10.75,10.75,10.75,10.75,6594750.0,505650.0,1854700.0,1654700.0
2023-10-02 06:30:00,19793950,14173500,11589150,10.63,12.52,12.52,12.52,11.77,11.77,9.82,9.82,9.82,9.82,6660400.0,503300.0,1822650.0,1622650.0
2023-10-02 07:00:00,21492050,14738700,12275600,9.66,11.64,11.83,12.45,9.5,9.5,9.5,9.5,9.5,9.5,7190550.0,468450.0,1967450.0,1767450.0
2023-10-02 07:30:00,23022600,15410650,13297400,7.55,11.27,11.27,12.45,8.5,8.5,7.51,7.51,7.51,5.0,7075300.0,455600.0,2289300.0,2079200.0
2023-10-02 08:00:00,24206200,17402250,14626400,9.05,9.05,9.05,13.88,3.0,3.0,3.0,3.0,3.0,3.0,6854200.0,515350.0,2373550.0,2153050.0
2023-10-02 08:30:00,25434900,18549450,15877100,8.5,5.12,5.12,13.88,6.86,6.86,6.86,6.86,6.86,0.09,7027500.0,541350.0,2740300.0,2515600.0
2023-10-02 09:00:00,26713100,19111550,16715350,7.0,4.65,4.65,13.49,8.51,8.51,7.99,7.99,7.99,0.01,7198650.0,581000.0,2946900.0,2922200.0
2023-10-02 09:30:00,28054100,20099700,17333250,7.01,3.0,3.0,13.52,10.0,10.0,9.52,9.52,9.52,0.01,7690650.0,595800.0,3668850.0,3478250.0
2023-10-02 10:00:00,28686750,20201400,17778850,5.0,0.2,0.2,13.38,8.0,8.0,8.0,8.0,8.0,0.01,7736450.0,624500.0,3944450.0,3633850.0
2023-10-02 10:30:00,29032250,20262000,18099200,3.12,0.02,0.02,13.04,7.51,7.51,7.51,7.51,7.51,0.01,7874150.0,648350.0,3940050.0,3616850.0
2023-10-02 11:00:00,29434900,20494400,18275200,4.65,0.01,0.01,13.13,7.51,7.51,7.51,7.51,7.51,0.01,7999500.0,684800.0,3894400.0,3581600.0
2023-10-02 11:30:00,30009850,20656600,18266000,5.0,0.01,0.01,13.28,7.99,7.99,7.99,7.99,7.99,0.01,8662200.0,714600.0,3941300.0,3638300.0
2023-10-02 12:00:00,29677650,19805850,17825700,2.0,0.01,0.01,12.94,3.12,3.12,3.02,3.02,3.02,0.01,8287700.0,758100.0,3661900.0,3363400.0
2023-10-02 12:30:00,28833600,19577150,17644500,3.0,0.01,0.01,13.22,5.12,5.12,3.0,3.0,3.0,0.01,7961100.0,786000.0,3452800.0,3211800.0
2023-10-02 13:00:00,27969050,20215500,17790950,7.51,0.01,0.01,18.33,11.53,11.53,0.09,0.09,0.09,0.01,7608700.0,786100.0,2734100.0,2629100.0
2023-10-02 13:30:00,26260100,20430850,17504650,10.13,1.01,1.01,18.33,10.7,10.7,2.12,2.12,2.12,0.01,6577700.0,787400.0,2352400.0,2247400.0
2023-10-02 14:00:00,24084500,20186100,16902700,10.53,4.65,4.65,18.33,10.0,10.0,5.12,5.12,5.12,0.09,5451150.0,822350.0,2215400.0,2015400.0
2023-10-02 14:30:00,21311050,19847950,15972650,11.46,10.13,10.13,18.33,10.0,10.0,7.99,7.99,7.99,5.0,3794750.0,849150.0,1942900.0,1742900.0
2023-10-02 15:00:00,20406250,18547500,14865650,11.42,13.77,13.77,14.25,10.0,10.0,9.66,9.66,9.66,9.66,3628250.0,843200.0,1642900.0,1442900.0
2023-10-02 15:30:00,18616150,19155300,14410550,12.98,15.05,15.05,18.33,18.0,18.0,10.55,10.55,10.55,10.55,3241050.0,999700.0,1564400.0,1248400.0
2023-10-02 16:00:00,17202050,19692400,13792350,13.97,18.33,18.33,18.33,10.69,10.69,10.69,10.69,10.69,10.69,2799100.0,1135500.0,1785500.0,1114500.0
2023-10-02 16:30:00,15610900,19877550,13109100,17.14,18.33,18.33,18.33,15.0,15.0,15.0,15.0,15.0,11.94,2398400.0,1126750.0,1724100.0,921850.0
2023-10-02 17:00:00,15341500,19420950,12681700,18.03,18.33,18.33,18.33,14.29,14.29,14.06,14.06,14.06,12.42,2327100.0,1163350.0,1939750.0,983750.0
2023-10-02 17:30:00,15175750,19422100,12481550,18.33,18.33,18.33,18.33,16.02,16.02,16.02,16.02,16.02,16.02,2509700.0,1167950.0,2088900.0,982900.0
2023-10-02 18:00:00,15175250,19314600,12398900,18.29,18.33,18.33,18.33,14.42,14.42,14.42,14.42,14.42,14.42,2448400.0,1195150.0,2229250.0,1069700.0
2023-10-02 18:30:00,15420300,18934150,12373000,17.84,18.33,18.33,18.33,14.04,14.04,14.04,14.04,14.04,14.04,2500650.0,1198400.0,2101350.0,1041800.0
2023-10-02 19:00:00,15200350,18395250,12203300,17.14,18.01,18.01,18.01,15.56,15.56,15.56,15.56,15.56,15.56,2565300.0,1195550.0,2182600.0,1078550.0
2023-10-02 19:30:00,15360100,17386000,12060050,13.96,15.85,15.85,15.85,13.5,13.5,13.5,13.5,13.5,13.5,2466600.0,1181350.0,1908050.0,1083000.0
2023-10-02 20:00:00,15183400,16401400,11665200,13.39,14.08,14.08,14.08,12.38,12.38,12.38,12.38,12.38,12.38,2459700.0,994500.0,1621500.0,914150.0
2023-10-02 20:30:00,15392050,15634750,11469650,12.42,13.88,13.88,13.88,10.59,10.59,10.59,10.59,10.59,10.59,2836750.0,902450.0,1270700.0,663350.0
2023-10-02 21:00:00,15821600,15433250,11289450,12.12,13.88,13.88,13.88,10.69,10.69,10.69,10.69,10.69,10.69,3432300.0,753000.0,1276000.0,678900.0
2023-10-02 21:30:00,17034200,15064550,11027250,11.57,13.51,13.51,13.51,10.75,10.75,10.75,10.75,10.75,10.75,4559900.0,638500.0,1260550.0,680450.0
2023-10-02 22:00:00,17335700,14704700,10654150,11.49,13.47,13.47,13.47,11.49,11.49,11.01,11.01,11.01,11.01,5300650.0,622900.0,1177300.0,700950.0
2023-10-02 22:30:00,17766600,14361800,10618350,10.76,13.33,13.33,13.33,10.59,10.59,10.59,10.59,10.59,10.59,5555800.0,615000.0,1043300.0,620800.0
2023-10-02 23:00:00,17622700,13522150,10167050,11.0,13.31,13.31,13.31,10.31,10.31,10.31,10.31,10.31,10.31,5493200.0,600900.0,839000.0,570300.0
2023-10-02 23:30:00,17180150,13046250,10166800,10.31,13.15,13.15,13.15,9.82,9.82,9.82,9.82,9.82,9.82,4736850.0,590050.0,538350.0,469650.0
2023-10-03 00:00:00,17337100,13643700,10266250,11.94,13.39,13.39,13.39,9.82,9.82,9.82,9.82,9.82,9.82,5522550.0,688500.0,1046600.0,958950.0
2023-10-03 00:30:00,19625900,13773050,10516300,11.83,12.62,12.62,12.62,10.0,10.0,10.0,10.0,10.0,10.0,6867200.0,723150.0,1471300.0,1378650.0
2023-10-03 01:00:00,20628400,13798050,10534550,11.35,12.37,12.37,12.37,10.0,10.0,10.0,10.0,10.0,10.0,7464850.0,699800.0,1787750.0,1579600.0
2023-10-03 01:30:00,20965800,13999150,10512850,11.41,12.25,12.25,12.25,12.25,12.25,10.3,10.3,10.3,10.3,7619900.0,695850.0,2110600.0,1686950.0
2023-10-03 02:00:00,20970550,14212450,10477800,11.34,12.24,12.24,12.24,12.24,12.24,10.3,10.3,10.3,10.3,7528250.0,696700.0,2282200.0,1696050.0
2023-10-03 02:30:00,20500250,14393950,10489100,11.49,12.31,12.31,12.31,12.31,12.31,10.31,10.31,10.31,10.31,7377200.0,697150.0,2353000.0,1729350.0
2023-10-03 03:00:00,19961750,14662500,10537700,11.73,12.33,12.33,12.33,12.33,12.33,10.6,10.6,10.6,10.6,7173350.0,689800.0,2554000.0,1801850.0
2023-10-03 03:30:00,19376200,14887500,10599800,12.02,12.44,12.44,12.44,12.44,12.44,10.63,10.63,10.63,10.63,6904500.0,691950.0,2831350.0,1926700.0
2023-10-03 04:00:00,19174050,15040300,10605000,12.26,12.56,12.56,12.56,12.56,12.56,10.75,10.75,10.75,10.75,6779600.0,690050.0,2846450.0,1936800.0
2023-10-03 04:30:00,18730950,15060850,10604300,12.42,13.14,13.14,13.14,12.59,12.59,10.63,10.63,10.63,10.63,6763800.0,692250.0,2749450.0,1839800.0
2023-10-03 05:00:00,18634900,15086650,10756300,12.42,13.88,13.88,13.88,12.59,12.59,10.6,10.6,10.6,10.6,6910050.0,695100.0,2641000.0,1731350.0
2023-10-03 05:30:00,18631000,14945600,10705350,12.42,13.88,13.88,13.88,12.59,12.59,10.75,10.75,10.75,10.75,6780300.0,695700.0,2458000.0,1699350.0
2023-10-03 06:00:00,18702350,14913750,10925200,12.51,13.51,13.51,13.51,12.59,12.59,11.3,11.3,11.3,11.3,6681650.0,700150.0,2032350.0,1689700.0
2023-10-03 06:30:00,19475400,15264400,11367850,12.31,12.79,12.79,12.79,12.42,12.42,10.76,10.76,10.76,10.76,6843750.0,723950.0,2007600.0,1664950.0
2023-10-03 07:00:00,21277700,15591800,12103200,10.69,11.42,12.54,12.54,10.0,10.0,10.0,10.0,10.0,10.0,7711850.0,857700.0,1928250.0,1585600.0
2023-10-03 07:30:00,22890950,16109350,13103300,9.59,5.01,5.01,12.33,10.0,10.0,9.53,9.53,9.53,9.53,7933300.0,869050.0,2050700.0,1697950.0
2023-10-03 08:00:00,23947100,16491900,14182100,7.01,3.12,3.12,12.31,9.52,9.52,9.52,9.52,9.52,9.52,7811900.0,913800.0,2388250.0,2050100.0
2023-10-03 08:30:00,25374400,18449850,15099100,10.05,1.0,1.0,12.91,9.52,9.52,9.52,9.52,9.52,9.52,7605100.0,949500.0,2569800.0,2106650.0
2023-10-03 09:00:00,25731150,19356050,15900350,10.0,1.0,1.0,13.32,9.38,9.38,9.38,9.38,9.38,9.38,7541100.0,958200.0,2781850.0,2238850.0
2023-10-03 09:30:00,26459600,19863950,16300250,9.83,0.01,0.01,12.83,9.66,9.66,9.66,9.66,9.66,9.66,7630900.0,974000.0,3377700.0,2631700.0
2023-10-03 10:00:00,26974700,19992750,16599600,9.05,0.01,0.01,12.17,8.31,8.31,8.31,8.31,8.31,8.31,7622900.0,1002900.0,3530100.0,2618600.0
2023-10-03 10:30:00,27041100,20000450,16779200,7.99,0.01,0.01,12.0,7.65,7.65,7.65,7.65,7.65,7.65,7475050.0,1012950.0,3490450.0,2597950.0
2023-10-03 11:00:00,26984900,20503250,16851100,9.05,0.01,0.01,12.24,7.99,7.99,7.99,7.99,7.99,7.65,7405850.0,1031550.0,3642450.0,2559850.0
2023-10-03 11:30:00,27007950,20549250,16786950,9.52,0.01,0.01,12.37,9.52,9.52,9.52,9.52,9.52,5.0,7555600.0,1034250.0,3664100.0,2641600.0
2023-10-03 12:00:00,27184300,19848800,16545100,7.5,0.01,0.01,11.92,9.38,9.38,9.38,9.38,7.0,5.02,7772600.0,1058550.0,3466350.0,2623700.0
2023-10-03 12:30:00,26656600,20046900,16428650,9.52,0.01,0.01,12.82,9.38,9.38,9.38,9.38,9.38,6.28,7631400.0,1083150.0,3466800.0,2606650.0
2023-10-03 13:00:00,25255250,20684450,16698950,10.6,0.02,0.02,17.57,9.66,9.66,9.66,9.66,9.66,9.66,6769800.0,1089150.0,2797300.0,2304650.0
2023-10-03 13:30:00,22785150,21414250,16251250,11.94,5.01,5.01,18.37,10.69,10.69,10.69,10.69,10.69,10.69,5485000.0,1095000.0,2590400.0,2197750.0
2023-10-03 14:00:00,20809350,20660400,15952350,12.0,9.05,13.6,16.34,11.0,11.0,11.0,11.0,11.0,11.0,4070200.0,1085100.0,2019400.0,1704350.0
2023-10-03 14:30:00,18731200,19067950,14599150,12.42,11.34,13.29,13.62,11.94,11.94,11.94,11.94,11.94,11.94,3740350.0,1064050.0,1520750.0,1276850.0
2023-10-03 15:00:00,18124850,18935400,13903450,13.08,14.26,14.26,14.26,12.42,12.42,12.42,12.42,12.42,12.42,3699250.0,981900.0,1460450.0,1097900.0
2023-10-03 15:30:00,17109700,19681450,13701450,17.01,17.74,17.74,18.37,16.53,16.53,16.53,16.53,16.53,15.76,3446350.0,1057150.0,1380400.0,891850.0
2023-10-03 16:00:00,16377350,20124950,13276000,18.37,18.37,18.37,18.37,18.2,18.2,15.76,15.76,15.76,15.76,3148500.0,1149900.0,1492550.0,832550.0
2023-10-03 16:30:00,15730900,20274750,12680600,18.37,18.37,18.37,18.37,18.25,18.25,17.14,17.14,17.14,15.76,3117750.0,1120150.0,1540750.0,780750.0
2023-10-03 17:00:00,15413000,19703850,12333400,18.37,18.91,18.91,18.91,18.91,18.91,13.29,13.29,13.29,13.29,3139850.0,1062750.0,1456650.0,687900.0
2023-10-03 17:30:00,15525500,19558200,12219800,18.37,18.37,18.37,18.37,18.37,18.37,17.14,17.14,17.14,17.14,3230550.0,1044950.0,1562900.0,790400.0
2023-10-03 18:00:00,15329400,19602700,12042050,18.37,18.37,18.37,18.37,18.37,18.37,17.14,17.14,17.14,17.14,3276600.0,1071500.0,1606550.0,734350.0
2023-10-03 18:30:00,15590200,19317150,12080450,18.37,18.37,18.37,18.37,17.18,17.18,17.14,17.14,17.14,17.14,3444450.0,1079350.0,1676600.0,704450.0
2023-10-03 19:00:00,15755700,18556950,12066350,17.59,18.37,18.37,18.37,17.0,17.0,17.0,17.0,17.0,17.0,3602350.0,1114750.0,1514800.0,646400.0
2023-10-03 19:30:00,15908250,17840600,12086300,15.09,17.72,17.72,17.72,13.17,13.17,13.17,13.17,13.17,13.17,3522900.0,1110800.0,1513200.0,694800.0
2023-10-03 20:00:00,15945000,17311550,11738500,14.51,17.47,17.47,17.47,12.42,12.42,12.42,12.42,12.42,12.42,3857900.0,1073350.0,1561250.0,742750.0
2023-10-03 20:30:00,16341850,16749550,11443650,13.49,17.74,17.74,17.74,10.76,10.76,10.76,10.76,10.76,10.76,4319150.0,1007850.0,1646850.0,741350.0
2023-10-03 21:00:00,17192200,16766000,11295000,13.88,17.94,17.94,17.94,10.76,10.76,10.76,10.76,10.76,10.76,5133650.0,880150.0,1716050.0,859300.0
2023-10-03 21:30:00,17853350,15900100,11020750,12.81,14.41,14.41,14.41,10.63,10.63,10.63,10.63,10.63,10.63,5502000.0,730000.0,1428650.0,684900.0
2023-10-03 22:00:00,17448650,15899200,10673300,12.72,15.0,15.0,15.0,14.0,14.0,10.69,10.69,10.69,10.69,5890400.0,690400.0,1365700.0,649700.0
2023-10-03 22:30:00,17720800,15283900,10571550,12.42,13.88,13.88,13.88,12.5,12.5,10.63,10.63,10.63,10.63,5961200.0,696200.0,1081100.0,565100.0
2023-10-03 23:00:00,17423850,14699700,10298800,12.42,15.01,15.01,15.01,10.63,10.63,10.63,10.63,10.63,10.63,5939000.0,763000.0,900250.0,538100.0
2023-10-03 23:30:00,16852400,13798250,9958550,11.94,13.88,13.88,13.88,10.55,10.55,10.55,10.55,10.55,10.55,5222200.0,753200.0,586250.0,482900.0
2023-10-04 00:00:00,16889550,14132350,10119550,12.42,13.88,13.88,13.88,11.5,11.5,10.19,10.19,10.19,10.19,5393250.0,751250.0,1016200.0,809050.0
2023-10-04 00:30:00,18045000,14151150,10284000,12.1,13.75,13.75,13.75,12.74,12.74,10.11,10.11,10.11,10.11,6244000.0,780650.0,1392050.0,1149800.0
2023-10-04 01:00:00,18819300,14248900,10265750,11.94,13.29,13.29,13.29,12.49,12.49,9.82,9.82,9.82,9.82,6685650.0,779350.0,1722750.0,1152950.0
2023-10-04 01:30:00,19137650,14333650,10324900,11.83,13.29,13.29,13.29,10.79,10.79,9.66,9.66,9.66,9.66,6828100.0,779250.0,1946450.0,1156050.0
2023-10-04 02:00:00,19029250,14386850,10339400,11.42,13.29,13.29,13.29,10.0,10.0,9.66,9.66,9.66,9.66,6658100.0,793000.0,1977350.0,1169800.0
2023-10-04 02:30:00,18808700,14636900,10310150,11.77,13.5,13.5,13.5,10.0,10.0,9.82,9.82,9.82,9.82,6710650.0,794150.0,2101500.0,1209200.0
2023-10-04 03:00:00,18575200,14903550,10401900,11.94,13.56,13.56,13.56,10.0,10.0,9.95,9.95,9.95,8.0,6619150.0,793400.0,2237700.0,1243000.0
2023-10-04 03:30:00,18302650,14943850,10491750,11.94,13.55,13.55,13.55,10.31,10.31,10.31,10.31,10.31,6.0,6376450.0,793500.0,2426050.0,1376950.0
2023-10-04 04:00:00,18223100,15260600,10598600,12.4,14.16,14.16,14.16,11.5,11.5,10.55,10.55,10.55,6.73,6352500.0,793350.0,2527750.0,1480150.0
2023-10-04 04:30:00,18040100,15284400,10690100,12.4,13.88,13.88,13.88,10.44,10.44,10.44,10.44,10.44,8.53,6275200.0,793350.0,2640400.0,1443050.0
2023-10-04 05:00:00,17954400,15014300,10644500,12.39,13.88,13.88,13.88,12.0,12.0,10.31,10.31,10.31,9.0,6129550.0,793500.0,2421050.0,1282700.0
2023-10-04 05:30:00,17768400,15233450,10627100,12.42,13.98,13.98,13.98,12.08,12.08,10.63,10.63,10.63,10.63,5827200.0,793350.0,2272600.0,1250300.0
2023-10-04 06:00:00,17509100,15351350,10674850,12.94,14.12,14.12,14.12,12.78,12.78,11.81,11.81,11.81,11.81,5718600.0,793900.0,1942100.0,1225350.0
2023-10-04 06:30:00,17841350,15581150,10752750,12.63,13.97,13.97,13.97,12.5,12.5,10.55,10.55,10.55,10.55,5819750.0,793650.0,1718850.0,1102150.0
2023-10-04 07:00:00,18617700,16002100,11155300,12.42,14.24,14.24,14.24,13.59,13.59,10.1,10.1,10.1,10.1,5992250.0,769350.0,1671600.0,1104350.0
2023-10-04 07:30:00,18917600,16698950,11810150,11.94,14.19,14.19,14.19,13.43,13.43,9.52,9.52,9.52,9.52,5310700.0,790750.0,1857450.0,1129900.0
2023-10-04 08:00:00,19765450,17322450,12807100,11.46,14.85,14.85,14.85,11.37,11.37,8.78,8.78,8.78,8.78,5091550.0,880250.0,2169100.0,1252150.0
2023-10-04 08:30:00,19611900,18433100,13512350,11.94,16.15,16.15,16.15,12.5,12.5,9.66,9.66,9.66,8.78,4512600.0,953900.0,2497450.0,1537300.0
2023-10-04 09:00:00,19817250,19411250,14176900,12.27,17.38,17.38,17.38,14.23,14.23,9.66,9.66,9.66,2.0,4265500.0,1079450.0,2622950.0,1639900.0
2023-10-04 09:30:00,20377650,20510150,14701100,11.94,15.19,15.19,15.19,12.78,12.78,10.25,10.25,10.25,1.0,4242150.0,1083000.0,3422750.0,1937100.0
2023-10-04 10:00:00,20856350,20361050,15333650,11.42,13.88,13.88,13.88,12.78,12.78,9.52,9.52,9.52,0.01,4198550.0,1115550.0,3604750.0,2059850.0
2023-10-04 10:30:00,21168350,20524200,15540500,11.0,13.87,13.87,13.87,12.78,12.78,9.52,9.52,9.52,0.01,4152050.0,1095100.0,3673650.0,2147700.0
2023-10-04 11:00:00,21318250,20561000,15587100,10.94,13.92,13.92,13.92,12.78,12.78,9.52,9.52,9.52,0.01,4059800.0,1086750.0,3567250.0,2201800.0
2023-10-04 11:30:00,21074150,20210950,15566250,10.63,13.73,13.73,13.73,12.68,12.68,10.0,10.0,10.0,0.01,3919100.0,1085000.0,3479350.0,2354850.0
2023-10-04 12:00:00,21341300,19119000,15413800,8.36,13.47,13.47,13.47,10.0,10.0,7.51,7.51,7.51,0.01,4113700.0,1098900.0,3041350.0,2042950.0
2023-10-04 12:30:00,21196450,18877300,15328200,7.71,12.99,12.99,13.28,10.87,10.87,9.38,9.38,9.38,0.01,3979650.0,1107550.0,2852000.0,2059600.0
2023-10-04 13:00:00,20952650,18682650,15135750,10.55,13.67,13.67,13.67,11.64,11.64,9.38,9.38,9.38,1.0,4250950.0,1116950.0,2098100.0,1629450.0
2023-10-04 13:30:00,20342200,19250700,14909250,11.46,13.88,13.88,13.88,12.93,12.93,9.63,9.63,9.63,1.0,3971700.0,1127350.0,1895150.0,1291700.0
2023-10-04 14:00:00,19702200,19323450,14594450,11.94,14.7,14.7,14.7,12.0,12.0,9.55,9.55,9.55,6.58,3655400.0,1051900.0,1701100.0,927600.0
2023-10-04 14:30:00,18800850,19817800,14325150,13.0,17.79,17.79,17.79,13.0,13.0,10.19,10.19,10.19,10.19,3532100.0,1029600.0,1656750.0,808650.0
2023-10-04 15:00:00,18540800,19336000,14069700,13.04,17.77,17.77,17.77,12.93,12.93,10.47,10.47,10.47,10.47,3486050.0,1115500.0,1421800.0,687100.0
2023-10-04 15:30:00,17464600,20007450,13826000,15.1,19.65,19.65,19.65,13.68,13.68,10.75,10.75,10.75,9.81,3270800.0,1245400.0,1349700.0,515000.0
2023-10-04 16:00:00,16757350,20110000,13499750,17.17,19.65,19.65,19.65,14.63,14.63,14.63,14.63,14.63,12.0,3185650.0,1311350.0,1437450.0,549450.0
2023-10-04 16:30:00,16050600,19967550,13297900,18.5,19.65,19.65,19.65,14.65,14.65,14.65,14.65,14.65,12.42,3152500.0,1346700.0,1351050.0,545050.0
2023-10-04 17:00:00,15524850,19555700,12730500,19.63,19.65,19.65,19.65,16.0,16.0,16.0,16.0,16.0,16.0,3153850.0,1343050.0,1417800.0,585050.0
2023-10-04 17:30:00,15312400,19335750,12628550,19.65,19.65,19.65,19.65,17.19,17.19,17.19,17.19,17.19,17.19,3158900.0,1343100.0,1594550.0,634000.0
2023-10-04 18:00:00,15332500,19351800,12399200,19.65,19.65,19.65,19.65,15.84,15.84,15.84,15.84,15.84,15.84,3086950.0,1367150.0,1630050.0,572450.0
2023-10-04 18:30:00,15526300,18927700,12289150,19.64,19.65,19.65,19.65,16.0,16.0,16.0,16.0,16.0,16.0,3396100.0,1375300.0,1658850.0,648300.0
2023-10-04 19:00:00,15883950,18286850,12309700,17.32,19.65,19.65,19.65,14.65,14.65,14.65,14.65,14.65,14.65,3579500.0,1371200.0,1613800.0,606400.0
2023-10-04 19:30:00,16152800,17573600,12068950,14.21,16.99,16.99,16.99,12.17,12.17,12.17,12.17,12.17,12.17,3622050.0,1204250.0,1550450.0,543050.0
2023-10-04 20:00:00,16030900,17474300,11633600,14.11,17.59,17.59,17.59,12.68,12.68,12.68,12.68,12.68,12.68,3962350.0,1125700.0,1665100.0,550400.0
2023-10-04 20:30:00,16453350,17256400,11588500,13.88,17.57,17.57,17.57,12.27,12.27,12.27,12.27,12.27,12.27,4224750.0,1081350.0,1595500.0,650400.0
2023-10-04 21:00:00,17101200,16976550,11525250,13.79,19.65,19.65,19.65,11.68,11.68,11.68,11.68,11.68,11.68,5090300.0,1021050.0,1597950.0,800850.0
2023-10-04 21:30:00,17761050,16214750,11369400,12.69,15.62,15.62,15.62,10.94,10.94,10.94,10.94,10.94,10.94,5642050.0,961850.0,1460250.0,766850.0
2023-10-04 22:00:00,17726800,16147450,11157250,12.78,15.41,15.41,15.41,14.69,14.69,10.76,10.76,10.76,10.76,5938250.0,890950.0,1359000.0,766500.0
2023-10-04 22:30:00,17901200,15847350,10998650,12.62,14.41,14.41,14.41,13.1,13.1,10.7,10.7,10.7,10.7,5968250.0,840200.0,1088200.0,699550.0
2023-10-04 23:00:00,17692750,15259050,10690750,12.54,14.07,14.07,14.07,13.08,13.08,10.63,10.63,10.63,10.63,5920650.0,798700.0,878850.0,649000.0
2023-10-04 23:30:00,17376350,14302900,10450100,12.22,13.19,13.19,13.19,10.37,10.37,10.37,10.37,10.37,10.37,4994700.0,776600.0,540700.0,448500.0
2023-10-05 00:00:00,17261750,13740750,10345700,12.4,13.0,13.0,13.0,10.63,10.63,10.63,10.63,10.63,10.63,5596200.0,699500.0,909600.0,834600.0
2023-10-05 00:30:00,18907600,13801050,10342300,12.15,12.63,12.63,12.63,12.59,12.59,10.75,10.75,10.75,10.75,6797150.0,720900.0,1235400.0,1160400.0
2023-10-05 01:00:00,19824650,13909850,10355900,11.94,12.52,12.52,12.52,12.52,12.52,10.63,10.63,10.63,10.63,7330750.0,720600.0,1597200.0,1372200.0
2023-10-05 01:30:00,20294950,14089550,10395250,11.94,12.59,12.59,12.59,12.59,12.59,10.53,10.53,10.53,10.53,7649700.0,720500.0,1785900.0,1425400.0
